intent,text,domain,spans,logical_form
transfer,transfer sixty dollars to dad from my biggest accnt,clinc,,[SL: transfer]
transfer,send over a hundred dollars from huntington into saving,clinc,,[SL: transfer]
transfer,move 57 dollars from saving into mom,clinc,,[SL: transfer]
transfer,transfer two hundred dollars between my portfolio and my money market account,clinc,,[SL: transfer]
transfer,i need to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer]
transfer,go ahead and send ten dollars from bank of america to capital one,clinc,,[SL: transfer]
transfer,i must transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer]
transfer,i got to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer]
transfer,i want you to send ten dollars from bank of america to capital one,clinc,,[SL: transfer]
transfer,i need you to send ten dollars from bank of america to capital one,clinc,,[SL: transfer]
transfer,i have to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer]
transfer,send ten dollars from bank of america to capital one,clinc,,[SL: transfer]
transfer,please send ten dollars from bank of america to capital one,clinc,,[SL: transfer]
transfer,make a transfer of $200 from my savings account to my checking account,clinc,,[SL: transfer]
transfer,please transfer $250 from checking to savings,clinc,,[SL: transfer]
transfer,transfer $500 from my checking to my savings,clinc,,[SL: transfer]
transfer,please transfer $100 from my checking to my savings account,clinc,,[SL: transfer]
transfer,transfer $500 from my money market savings account to my checking account,clinc,,[SL: transfer]
transfer,send money from one account to another,clinc,,[SL: transfer]
transfer,transfer 200 dollars from paypal to savings,clinc,,[SL: transfer]
transfer,transfer $10 from checking to savings,clinc,,[SL: transfer]
transfer,send $100 from paypal to my bank,clinc,,[SL: transfer]
transfer,please transfer 100 dollars between my amazon payments and savings accounts,clinc,,[SL: transfer]
transfer,i would like to make a transfer,clinc,,[SL: transfer]
transfer,i want to transfer funds between accounts,clinc,,[SL: transfer]
transfer,send over 50 dollars between my shared and not shared accounts,clinc,,[SL: transfer]
transfer,whats the quickest way to money from one account to another,clinc,,[SL: transfer]
transfer,what is the process to move money from one account to another,clinc,,[SL: transfer]
transfer,i need you to send 500 dollars from my high tier account to my regular checking account,clinc,,[SL: transfer]
transfer,can you transfer money from a to b,clinc,,[SL: transfer]
transfer,send my money between accounts,clinc,,[SL: transfer]
transfer,how can i send money from one account to another,clinc,,[SL: transfer]
transfer,i need to move money from one account to another,clinc,,[SL: transfer]
transfer,send $20 from debit to steve's account,clinc,,[SL: transfer]
transfer,send 20 dollars from savings to checking,clinc,,[SL: transfer]
transfer,please transfer my funds,clinc,,[SL: transfer]
transfer,please transfer $50 to my checking account from credit,clinc,,[SL: transfer]
transfer,go ahead and move $200 from amazon to my bank account,clinc,,[SL: transfer]
transfer,help me move my money,clinc,,[SL: transfer]
transfer,i need my money to be moved,clinc,,[SL: transfer]
transfer,help me move my money please,clinc,,[SL: transfer]
transfer,i need to move my money,clinc,,[SL: transfer]
transfer,move my money please,clinc,,[SL: transfer]
transfer,i would like to transfer $5 from savings to checking,clinc,,[SL: transfer]
transfer,transfer $5 from savings to checking,clinc,,[SL: transfer]
transfer,can you transfer $5 from savings to checking,clinc,,[SL: transfer]
transfer,send $5 from savings to checking,clinc,,[SL: transfer]
transfer,please transfer $5 from savings to checking,clinc,,[SL: transfer]
transfer,please switch $s checking to mortage,clinc,,[SL: transfer]
transfer,please transfer $s from saving to checking,clinc,,[SL: transfer]
transfer,could you transfer $x from saving to checking,clinc,,[SL: transfer]
transfer,help me transfer $x from credit to debit,clinc,,[SL: transfer]
transfer,please transfer $x from checking to saving,clinc,,[SL: transfer]
transfer,transfer money to another account,clinc,,[SL: transfer]
transfer,requesting money transfer between accounts,clinc,,[SL: transfer]
transfer,transfer money from this account to that account,clinc,,[SL: transfer]
transfer,can you transfer money from my account,clinc,,[SL: transfer]
transfer,money transfer request,clinc,,[SL: transfer]
transfer,send 100 dollars from checking to savings,clinc,,[SL: transfer]
translate,what expression would i use to say i love you if i were an italian,clinc,,[SL: translate]
translate,"can you tell me how to say 'i do not speak much spanish', in spanish",clinc,,[SL: translate]
translate,"what is the equivalent of, 'life is good' in french",clinc,,[SL: translate]
translate,"tell me how to say, 'it is a beautiful morning' in italian",clinc,,[SL: translate]
translate,"if i were mongolian, how would i say that i am a tourist",clinc,,[SL: translate]
translate,how do i say 'hotel' in finnish,clinc,,[SL: translate]
translate,"i need you to translate the sentence, 'we will be there soon' into portuguese",clinc,,[SL: translate]
translate,please tell me how to ask for a taxi in french,clinc,,[SL: translate]
translate,"can you tell me how i would say, 'more bread please' in french",clinc,,[SL: translate]
translate,what is the correct way to say 'i am a visitor' in french,clinc,,[SL: translate]
translate,"how would i say, 'i don't know the answer' in spanish",clinc,,[SL: translate]
translate,i would like to know the proper way to greet an adult in portuguese,clinc,,[SL: translate]
translate,what words would i use to tell someone i am lost if i were japanese,clinc,,[SL: translate]
translate,how would i say thank you if i were russian,clinc,,[SL: translate]
translate,can you tell me how i would normally say thank you as a french person,clinc,,[SL: translate]
translate,i would like to know how to say hello in french,clinc,,[SL: translate]
translate,if i were english how would i say subway,clinc,,[SL: translate]
translate,i would i say subway if i were english,clinc,,[SL: translate]
translate,how do you say hi in french,clinc,,[SL: translate]
translate,in england how do they say subway,clinc,,[SL: translate]
translate,translate hello in french,clinc,,[SL: translate]
translate,how is hello said in french,clinc,,[SL: translate]
translate,what do you call a subway if you were english,clinc,,[SL: translate]
translate,how would i say if i were english subway,clinc,,[SL: translate]
translate,how should i say hello in french,clinc,,[SL: translate]
translate,how could i say twin in chinese,clinc,,[SL: translate]
translate,how can i say not now in spanish,clinc,,[SL: translate]
translate,what do spanish people say for the word cow,clinc,,[SL: translate]
translate,translate hello to english,clinc,,[SL: translate]
translate,how do you say goodbye in spanish,clinc,,[SL: translate]
translate,how would i say love in french,clinc,,[SL: translate]
translate,could you translate atm machine into english,clinc,,[SL: translate]
translate,please translate grocery into french for me,clinc,,[SL: translate]
translate,how do germans say goodnight,clinc,,[SL: translate]
translate,tell me how the russians say notebook,clinc,,[SL: translate]
translate,how do vietnameses people say hello,clinc,,[SL: translate]
translate,how do i say thank you in japanese,clinc,,[SL: translate]
translate,what is latin for i love you,clinc,,[SL: translate]
translate,how can i thank somebody in italian,clinc,,[SL: translate]
translate,how do i say you're welcome in chinese,clinc,,[SL: translate]
translate,translate hello english to french,clinc,,[SL: translate]
translate,what is hello in french,clinc,,[SL: translate]
translate,what phrase means goodbye in hawaii,clinc,,[SL: translate]
translate,what spanish word means hello,clinc,,[SL: translate]
translate,translate hello to french,clinc,,[SL: translate]
translate,translate english to french hello,clinc,,[SL: translate]
translate,what is the word for hello spanish,clinc,,[SL: translate]
translate,how do they say goodbye in hawaii,clinc,,[SL: translate]
translate,what's local slang for goodbye in hawaii,clinc,,[SL: translate]
translate,how do you say hello in french,clinc,,[SL: translate]
translate,tell me how to say hello in spanish,clinc,,[SL: translate]
translate,what do i say for goodbye in hawaii,clinc,,[SL: translate]
translate,translate hello into french for me,clinc,,[SL: translate]
translate,how do i say hello in french,clinc,,[SL: translate]
translate,translate for me hello into french,clinc,,[SL: translate]
translate,how would they say say goodbye in hawaii,clinc,,[SL: translate]
translate,what is spanish for hello,clinc,,[SL: translate]
translate,how would i say hello in french,clinc,,[SL: translate]
translate,how can i say i love you in italy,clinc,,[SL: translate]
translate,what is spanish for good morning,clinc,,[SL: translate]
translate,how do you say it's snowing in german,clinc,,[SL: translate]
translate,how would you say can i borrow five dollars in portuguese,clinc,,[SL: translate]
translate,do you know how to say where is the restroom in french,clinc,,[SL: translate]
translate,how would i say pleased to meet you if i were japanese,clinc,,[SL: translate]
translate,can you translate hello into swedish for me,clinc,,[SL: translate]
translate,can you translate i love you into french for me,clinc,,[SL: translate]
translate,can you translate where's the bar into irish for me,clinc,,[SL: translate]
translate,how would i say goodbye if i were norwegian,clinc,,[SL: translate]
translate,how would i say i love you if i were french,clinc,,[SL: translate]
translate,how would i say hello if i were swedish,clinc,,[SL: translate]
translate,can you translate good bye into russian for me,clinc,,[SL: translate]
